player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,games,minutes,minutes_per_game,minutes_pct,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,club,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Wojciech Szczęsny,GK,Poland,32-244,1990.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,100.0,84.0,142.0,59.2,3118.0,2632.0,10.0,10.0,100.0,31.0,31.0,100.0,43.0,101.0,42.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,90.0,52.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,360.0,90.0,100.0,4,90.0,4,0,,0,1.0,3.0,5.0,-2.0,-0.5,,4.5,7.3,-2.7,-0.69,,159.0,136.0,158.0,1.0,0.0,0.0,159.0,0.0,0.0,,0.0,0.0,56.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Juventus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wout Weghorst,FW,Netherlands,30-133,1992.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.45,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0,9.0,15.0,60.0,115.0,32.0,4.0,6.0,66.7,2.0,6.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,64.0,16.0,13.3,0,,0,4,16.0,1,2.0,2.0,0.0,2.0,2.81,1.95,0.5,0.6,-0.1,-0.4,-0.13,22.0,0.0,2.0,11.0,9.0,4.0,22.0,0.0,0.0,,1.0,0.0,14.0,1.0,2.0,2.0,2.0,100.0,2.81,2.81,1.0,1.0,12.0,0.0,0.0,0.0,0.2,0.2,0.1,1.8,1.8,Beşiktaş,2.0,2.81,0.0,2.81,2.81,2.81,0.2,0.52,0.08,0.6,0.52,0.6
Wéverton,GK,Brazil,35-005,1987.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,60.0,145.0,126.0,0.0,0.0,,0.0,0.0,,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.0,11.0,2.3,0,,0,1,11.0,4,3.0,0.0,0.0,0.0,0.0,-0.96,0.3,0.1,0.2,1.71,-0.16,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavi Simons,FW,Netherlands,19-241,2003.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,6.0,10.0,60.0,89.0,36.0,4.0,7.0,57.1,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.0,9.0,1.9,0,,0,1,9.0,4,3.0,0.0,0.0,0.0,0.0,-1.15,0.0,0.2,-0.2,-2.0,-1.75,11.0,0.0,3.0,6.0,2.0,0.0,11.0,0.0,0.0,,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,PSV Eindhoven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xherdan Shaqiri,FW,Switzerland,31-069,1991.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.36,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,15.0,0.0,0.0,0.0,6.0,1.0,4.0,20.0,67.0,104.0,64.4,981.0,337.0,38.0,43.0,88.4,21.0,30.0,70.0,4.0,17.0,23.5,1.0,0.9,1.0,0.1,4.0,7.0,4.0,0.0,11.0,90.0,13.0,2.0,0.0,0.0,1.0,9.0,8.0,1.0,0.0,1.0,5.0,3,229.0,76.0,63.6,3,76.0,1,0,,1,2.0,5.0,8.0,-3.0,-1.18,-0.49,4.8,4.2,0.7,0.27,0.52,111.0,0.0,8.0,43.0,60.0,5.0,111.0,0.0,3.0,0.0,1.0,5.0,94.0,15.0,1.0,4.0,2.0,50.0,1.57,0.79,0.25,0.5,21.9,1.0,0.0,0.0,0.3,0.3,0.08,0.7,0.7,Chicago Fire,1.0,0.39,0.39,0.79,0.39,0.79,1.2,0.12,0.35,0.47,0.12,0.47
Yahya Attiat Allah,DF,Morocco,27-291,1995.0,3.5,4.0,2.0,3.0,1.0,0.0,3.0,7.0,42.9,4.0,4.0,0.0,4.0,0.0,4.0,15.0,0.0,7.0,2.18,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0,98.0,137.0,71.5,1593.0,728.0,46.0,54.0,85.2,41.0,56.0,73.2,9.0,18.0,50.0,1.0,1.2,0.3,-0.2,5.0,4.0,4.0,4.0,4.0,110.0,27.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,6,318.0,53.0,48.2,2,90.0,2,4,35.0,1,1.33,4.0,3.0,1.0,0.28,0.28,5.1,3.2,1.9,0.6,1.27,167.0,16.0,75.0,66.0,27.0,5.0,167.0,0.0,2.0,0.0,2.0,2.0,85.0,8.0,0.0,2.0,0.0,0.0,0.57,0.0,0.0,,13.0,0.0,0.0,0.0,0.2,0.2,0.11,-0.2,-0.2,Wydad Casablanca,0.0,0.0,0.28,0.28,0.0,0.28,1.4,0.07,0.37,0.44,0.07,0.44
Yahya Jabrane,MF,Morocco,31-183,1991.0,0.2,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2,15.0,8.0,2.3,0,,0,2,8.0,5,3.0,0.0,0.0,0.0,0.0,-0.14,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,Wydad Casablanca,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Yann Sommer,GK,Switzerland,34-001,1988.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,108.0,118.0,91.5,2284.0,1327.0,27.0,27.0,100.0,64.0,65.0,98.5,16.0,25.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,270.0,90.0,75.0,3,90.0,3,0,,0,1.0,2.0,7.0,-5.0,-1.67,-2.67,3.0,4.0,-1.1,-0.35,-1.73,126.0,99.0,126.0,0.0,0.0,0.0,126.0,0.0,0.0,,0.0,0.0,76.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,M'Gladbach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yannick Carrasco,FW,Belgium,29-105,1993.0,1.3,5.0,4.0,4.0,0.0,1.0,5.0,7.0,71.4,2.0,2.0,0.0,2.0,1.0,6.0,4.0,0.0,4.0,3.1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,,39.0,46.0,84.8,553.0,110.0,22.0,24.0,91.7,17.0,20.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,43.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2,116.0,58.0,43.0,2,58.0,0,0,,1,2.0,1.0,0.0,1.0,0.78,1.94,2.4,2.5,-0.1,-0.06,-0.2,68.0,3.0,16.0,27.0,25.0,6.0,68.0,1.0,3.0,33.3,2.0,2.0,45.0,6.0,0.0,4.0,0.0,0.0,3.1,0.0,0.0,,13.9,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3,Atlético Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.22,0.0,0.22,0.22,0.22
Yasser Al-Shahrani,DF,Saudi Arabia,30-207,1992.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,,13.0,29.0,44.8,221.0,123.0,6.0,8.0,75.0,6.0,14.0,42.9,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1,89.0,89.0,33.0,1,89.0,0,0,,0,3.0,2.0,1.0,1.0,1.01,2.5,0.1,2.1,-2.0,-2.0,-1.48,43.0,3.0,13.0,24.0,6.0,0.0,43.0,0.0,0.0,,2.0,0.0,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Al-Hilal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassine Bounou,GK,Morocco,31-257,1991.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0,154.0,209.0,73.7,4346.0,3101.0,29.0,29.0,100.0,82.0,84.0,97.6,43.0,94.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,73.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,570.0,95.0,86.4,6,95.0,6,0,,1,1.33,4.0,5.0,-1.0,-0.16,-2.16,5.1,6.5,-1.3,-0.22,-0.62,219.0,185.0,217.0,2.0,0.0,0.0,219.0,0.0,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Sevilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yassine Meriah,DF,Tunisia,29-169,1993.0,3.0,4.0,2.0,3.0,0.0,1.0,3.0,8.0,37.5,5.0,5.0,0.0,5.0,1.0,5.0,20.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,16.0,5.0,6.0,45.5,139.0,171.0,81.3,2818.0,1041.0,36.0,41.0,87.8,91.0,100.0,91.0,12.0,29.0,41.4,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,11.0,163.0,8.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,270.0,90.0,100.0,3,90.0,3,0,,0,1.33,1.0,1.0,0.0,0.0,,2.3,2.8,-0.5,-0.17,,208.0,29.0,104.0,98.0,7.0,1.0,208.0,2.0,4.0,50.0,2.0,0.0,138.0,1.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,9.3,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,Espérance de Tunis,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.01,0.04,0.02,0.04
Yeltsin Tejeda,MF,Costa Rica,30-276,1992.0,3.0,4.0,2.0,3.0,1.0,0.0,1.0,6.0,16.7,5.0,7.0,5.0,2.0,1.0,5.0,7.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.0,66.7,78.0,99.0,78.8,1348.0,378.0,39.0,46.0,84.8,30.0,37.0,81.1,8.0,12.0,66.7,1.0,0.1,0.0,0.9,1.0,6.0,1.0,0.0,7.0,97.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,269.0,90.0,99.6,3,90.0,2,0,,0,1.0,3.0,11.0,-8.0,-2.68,-2.68,1.4,9.6,-8.2,-2.74,43.87,128.0,9.0,50.0,68.0,11.0,1.0,128.0,0.0,2.0,0.0,1.0,2.0,74.0,0.0,1.0,2.0,2.0,100.0,0.67,0.67,0.5,0.5,15.1,0.0,0.0,0.0,0.4,0.4,0.21,0.6,0.6,Club Sport Herediano,1.0,0.33,0.33,0.67,0.33,0.67,0.5,0.14,0.02,0.17,0.14,0.17
Youri Tielemans,MF,Belgium,25-225,1997.0,1.1,3.0,1.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,4.0,1.0,3.0,2.0,5.0,0.0,0.0,2.0,1.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7,53.0,64.0,82.8,901.0,200.0,25.0,28.0,89.3,23.0,28.0,82.1,5.0,8.0,62.5,0.0,0.1,0.1,-0.1,1.0,6.0,1.0,0.0,4.0,60.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,95.0,32.0,35.2,1,45.0,0,2,25.0,0,1.33,1.0,2.0,-1.0,-0.95,-0.95,1.6,3.2,-1.6,-1.48,-2.37,77.0,4.0,20.0,48.0,10.0,0.0,77.0,0.0,0.0,,2.0,0.0,48.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Leicester City,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.07,0.07,0.0,0.07
Youssef En-Nesyri,FW,Morocco,25-200,1997.0,6.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,1.0,4.0,11.0,0.0,3.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,21.0,14.0,60.0,50.0,81.0,61.7,646.0,119.0,26.0,37.0,70.3,14.0,23.0,60.9,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,542.0,77.0,82.1,7,77.0,2,0,,0,1.57,4.0,4.0,0.0,0.0,-0.76,3.7,5.4,-1.7,-0.28,-0.94,127.0,13.0,37.0,61.0,29.0,13.0,127.0,5.0,8.0,62.5,9.0,1.0,70.0,13.0,2.0,9.0,3.0,33.3,1.49,0.5,0.22,0.67,9.1,0.0,0.0,0.0,1.2,1.2,0.14,0.8,0.8,Sevilla,2.0,0.33,0.0,0.33,0.33,0.33,1.3,0.21,0.01,0.21,0.21,0.21
Youssef Msakni,MF,Tunisia,32-051,1990.0,1.9,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,7.0,3.73,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,6.0,33.3,50.0,69.0,72.5,843.0,205.0,23.0,28.0,82.1,23.0,29.0,79.3,3.0,6.0,50.0,0.0,0.6,0.6,-0.6,4.0,4.0,3.0,0.0,6.0,61.0,8.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2,169.0,85.0,62.6,2,85.0,1,0,,1,0.5,0.0,1.0,-1.0,-0.53,-1.42,1.8,1.8,0.0,-0.01,0.41,95.0,1.0,16.0,40.0,40.0,14.0,95.0,4.0,7.0,57.1,5.0,5.0,62.0,13.0,0.0,9.0,2.0,22.2,4.79,1.07,0.0,0.0,16.0,0.0,0.0,0.0,0.5,0.5,0.06,-0.5,-0.5,Al-Arabi SC,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.29,0.34,0.62,0.29,0.62
Youssouf Fofana,MF,France,23-342,1999.0,2.5,8.0,5.0,3.0,4.0,1.0,1.0,4.0,25.0,3.0,6.0,1.0,5.0,3.0,11.0,0.0,0.0,3.0,1.34,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,50.0,96.0,112.0,85.7,1582.0,341.0,46.0,53.0,86.8,43.0,44.0,97.7,6.0,11.0,54.5,0.0,0.2,0.1,-0.2,1.0,14.0,1.0,0.0,5.0,110.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6,227.0,38.0,34.4,2,81.0,1,4,16.0,1,2.17,5.0,3.0,2.0,0.79,-0.45,4.0,3.8,0.1,0.05,-0.65,138.0,5.0,29.0,87.0,28.0,2.0,138.0,2.0,2.0,100.0,3.0,3.0,94.0,4.0,0.0,4.0,0.0,0.0,1.59,0.0,0.0,,21.1,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.07,0.14,0.07,0.14
Youssouf Sabaly,DF,Senegal,29-288,1993.0,4.0,6.0,6.0,4.0,1.0,1.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,4.0,10.0,9.0,0.0,15.0,3.75,12.0,1.0,0.0,0.0,2.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,7.0,0.0,0.0,0.0,27.0,4.0,3.0,57.1,189.0,219.0,86.3,2773.0,1012.0,108.0,112.0,96.4,60.0,73.0,82.2,11.0,20.0,55.0,0.0,0.7,0.7,-0.7,8.0,16.0,6.0,1.0,16.0,191.0,27.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,4,360.0,90.0,100.0,4,90.0,4,0,,0,1.5,5.0,7.0,-2.0,-0.5,,4.6,3.5,1.0,0.26,,253.0,5.0,65.0,112.0,79.0,4.0,253.0,4.0,9.0,44.4,5.0,1.0,167.0,8.0,0.0,2.0,1.0,50.0,0.5,0.25,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Betis,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.01,0.16,0.18,0.01,0.18
Youssoufa Moukoko,FW,Germany,18-028,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,2.0,50.0,8.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.4,0,,0,1,1.0,2,0.0,0.0,0.0,0.0,0.0,-0.33,0.3,0.0,0.3,24.08,21.94,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youstin Salas,DF,Costa Rica,26-184,1996.0,0.5,5.0,1.0,4.0,1.0,0.0,3.0,7.0,42.9,4.0,3.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,1.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0,15.0,19.0,78.9,294.0,202.0,6.0,7.0,85.7,7.0,8.0,87.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,47.0,24.0,17.4,0,,0,2,24.0,1,1.5,2.0,3.0,-1.0,-1.91,0.91,1.1,4.4,-3.3,-6.3,-4.12,27.0,4.0,16.0,7.0,5.0,0.0,27.0,1.0,2.0,50.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Deportivo Saprissa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuki Soma,FW,Japan,25-296,1997.0,0.9,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,,11.0,19.0,57.9,167.0,77.0,8.0,8.0,100.0,2.0,3.0,66.7,1.0,7.0,14.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,8.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1,81.0,81.0,20.8,1,81.0,0,0,,3,0.0,0.0,1.0,-1.0,-1.11,-1.69,0.7,0.1,0.6,0.63,0.98,26.0,0.0,2.0,6.0,18.0,1.0,26.0,1.0,2.0,50.0,2.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,3.33,0.0,0.0,,22.7,1.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,Grampus,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.0,0.21,0.21,0.21
Yunus Musah,MF,United States,20-019,2002.0,3.8,8.0,6.0,4.0,4.0,0.0,1.0,3.0,33.3,2.0,7.0,0.0,7.0,2.0,10.0,1.0,0.0,10.0,2.62,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,8.0,0.0,0.0,0.0,23.0,3.0,3.0,50.0,151.0,182.0,83.0,2438.0,494.0,74.0,81.0,91.4,65.0,75.0,86.7,9.0,13.0,69.2,0.0,0.1,0.2,-0.1,3.0,10.0,5.0,0.0,13.0,179.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,4,343.0,86.0,95.3,4,86.0,3,0,,0,1.25,3.0,3.0,0.0,0.0,5.29,3.9,3.5,0.5,0.12,4.33,221.0,3.0,23.0,126.0,77.0,4.0,221.0,4.0,11.0,36.4,5.0,3.0,157.0,13.0,0.0,4.0,1.0,25.0,1.05,0.26,0.0,0.0,22.9,1.0,0.0,0.0,0.3,0.3,0.08,-0.3,-0.3,Valencia,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.02,0.11,0.08,0.11
